popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
43,133333,FALSE,0.639,0.548,2,-5.218,0,0.378,0.284,1.73E-06,0.138,0.725,89.891,4
10,137466,FALSE,0.62,0.747,5,-5.565,1,0.0566,0.146,0,0.11,0.505,101.976,4
0,172293,FALSE,0.341,0.0208,4,-32.511,0,0.0331,0.992,0.912,0.109,0.214,110.511,3
6,368852,FALSE,0.808,0.939,1,-6.807,0,0.0485,0.00059,0.751,0.0762,0.517,122.003,4
44,343636,FALSE,0.733,0.91,4,-1.349,0,0.0439,0.174,0.256,0.111,0.296,87.995,4
36,168642,FALSE,0.778,0.733,5,-6.337,1,0.0469,0.0894,0,0.178,0.725,100.004,4
37,413889,FALSE,0.511,0.423,0,-8.902,1,0.0285,0.0846,0,0.218,0.167,139.855,4
2,288333,FALSE,0.516,0.775,6,-6.409,1,0.0412,0.396,0.00129,0.21,0.858,177.401,4
62,215880,FALSE,0.717,0.868,7,-3.073,1,0.04,0.438,0,0.148,0.552,100.005,4
2,254920,TRUE,0.795,0.845,9,-3.809,0,0.135,0.105,1.14E-05,0.172,0.769,170.023,4
40,227200,FALSE,0.728,0.59,5,-9.773,1,0.122,0.391,7.55E-06,0.0883,0.374,150.034,4
54,142814,FALSE,0.666,0.828,10,-5.896,0,0.0564,0.0463,0,0.354,0.69,97.992,4
28,247411,FALSE,0.687,0.388,7,-12.506,1,0.649,0.567,0,0.109,0.214,83.213,4
18,61600,FALSE,0.365,0.136,3,-22.211,1,0.0502,0.984,0.473,0.163,0.546,79.275,4
66,148548,TRUE,0.795,0.507,10,-7.188,1,0.0332,0.542,6.83E-06,0.116,0.784,120.009,4
0,245026,FALSE,0.753,0.704,9,-4.068,0,0.218,0.0273,1.12E-05,0.0727,0.492,182.036,4
49,226000,FALSE,0.566,0.903,4,-0.484,0,0.0385,0.00243,8.31E-05,0.0996,0.0406,150.074,4
9,181000,FALSE,0.883,0.55,0,-11.086,1,0.0947,0.0633,0,0.321,0.628,119.97,4
47,203540,FALSE,0.597,0.902,2,-4.224,1,0.033,0.0497,1.67E-05,0.511,0.662,150.004,4
21,300520,FALSE,0.579,0.832,10,-4.231,0,0.03,2.29E-05,0.000149,0.0661,0.375,115.977,4
49,261933,FALSE,0.628,0.764,4,-6.77,1,0.0286,0.00488,5.46E-05,0.332,0.163,129.258,4
32,291693,FALSE,0.71,0.644,0,-8.708,1,0.0324,0.319,4.73E-05,0.176,0.818,92.825,4
4,271413,FALSE,0.237,0.959,11,-3.978,0,0.153,0.211,0.817,0.0787,0.423,155.662,4
0,333800,TRUE,0.793,0.737,6,-4.731,0,0.0785,0.0765,0,0.0747,0.697,167.969,4
100,156943,FALSE,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51E-06,0.266,0.238,131.121,4
72,204414,FALSE,0.707,0.876,1,-1.887,1,0.0787,0.173,9.36E-06,0.932,0.853,176.068,4
0,246964,FALSE,0.555,0.967,11,-5.632,0,0.0506,1.98E-05,0.0305,0.391,0.152,112.008,4
11,229826,FALSE,0.579,0.399,1,-7.989,1,0.0259,0.418,0.00499,0.11,0.273,97.978,4
9,617800,FALSE,0.703,0.726,7,-10.332,1,0.0464,0.00575,0.877,0.138,0.0751,106.008,4
44,180333,FALSE,0.7,0.236,11,-11.109,1,0.0348,0.89,5.47E-06,0.111,0.317,90.012,4
1,217080,FALSE,0.791,0.866,6,-4.236,1,0.0496,0.248,5.29E-06,0.0696,0.71,96.013,4
56,224746,FALSE,0.556,0.833,5,-5.29,1,0.0402,0.0156,0,0.0659,0.374,125.07,4
10,196186,FALSE,0.499,0.206,5,-19.235,0,0.227,0.991,0.865,0.189,0.319,77.883,4
45,285000,FALSE,0.71,0.677,0,-6.942,0,0.0582,0.000177,0.768,0.0757,0.204,123.99,4
48,240250,FALSE,0.77,0.891,7,-8.795,1,0.062,0.13,0.841,0.102,0.483,125.003,4
28,207180,FALSE,0.49,0.158,2,-16.259,1,0.0484,0.987,0.783,0.0856,0.173,105.394,4
39,195826,FALSE,0.608,0.837,1,-7.845,0,0.0371,0.00497,0.000503,0.402,0.656,118.806,4
37,256173,FALSE,0.536,0.937,9,-7.202,0,0.183,0.566,0,0.931,0.608,110.639,4
58,130057,TRUE,0.728,0.439,11,-10.62,1,0.143,0.193,0,0.106,0.34,82.962,4
7,240710,FALSE,0.489,0.402,7,-13.917,0,0.0398,0.441,0.939,0.062,0.122,149.968,4
30,359706,FALSE,0.225,0.809,4,-7.642,0,0.0684,0.0314,0.364,0.134,0.176,152.996,4
79,214459,TRUE,0.824,0.697,11,-4.869,0,0.0473,0.158,4.11E-05,0.077,0.757,99.988,4
56,222629,FALSE,0.788,0.63,4,-8.397,0,0.0331,0.255,2.08E-06,0.0828,0.755,123.984,4
55,216800,FALSE,0.315,0.218,0,-15.215,1,0.0728,0.305,0.0012,0.226,0.156,175.868,4
36,329346,FALSE,0.588,0.666,0,-4.621,1,0.0251,0.234,0,0.317,0.585,97.994,4
67,213451,FALSE,0.691,0.452,11,-8.026,1,0.0472,0.356,0,0.308,0.55,112.966,4
2,153190,FALSE,0.604,0.741,2,-5.571,1,0.0475,0.178,3.49E-05,0.409,0.473,153.947,4
28,358720,FALSE,0.468,0.609,7,-7.693,1,0.0322,0.428,3.31E-05,0.121,0.517,146.829,4
45,321333,FALSE,0.527,0.833,7,-5.977,1,0.0534,0.000105,0,0.138,0.579,122.036,4
34,210758,FALSE,0.44,0.938,11,-4.294,0,0.0447,7.20E-05,0.000114,0.267,0.34,97.746,4
37,120000,FALSE,0.671,0.375,4,-10.912,0,0.0545,0.598,0.818,0.0944,0.0635,150.087,5
6,473910,FALSE,0.802,0.79,11,-11.754,1,0.0549,0.00127,0.898,0.0728,0.479,126.02,4
46,243266,FALSE,0.43,0.141,0,-16.376,1,0.0286,0.757,0.000499,0.127,0.143,93.577,3
64,304080,FALSE,0.535,0.951,7,-5.859,1,0.0373,0.0174,9.61E-06,0.345,0.444,120.72,4
33,303213,FALSE,0.758,0.819,11,-5.945,0,0.0528,0.0646,0.000168,0.138,0.827,117.971,4
64,224933,FALSE,0.607,0.647,7,-7.17,0,0.0452,0.138,0.00102,0.255,0.689,92.915,4
49,208608,FALSE,0.649,0.434,9,-6.669,1,0.0317,0.452,0,0.0818,0.264,121.954,3
37,299640,FALSE,0.687,0.586,4,-7.713,0,0.0957,0.0126,4.56E-06,0.0685,0.79,80.346,4
42,273544,FALSE,0.534,0.594,4,-8.529,0,0.0315,0.038,0,0.0842,0.577,152.023,4
69,154800,FALSE,0.429,0.18,10,-10.694,1,0.0551,0.864,4.40E-06,0.104,0.485,170.645,3
23,240000,FALSE,0.526,0.192,10,-19.492,1,0.0327,0.89,0.942,0.1,0.365,125.962,4
41,42346,FALSE,0.699,0.106,11,-16.431,1,0.389,0.727,0,0.103,0.674,126.69,5
39,240946,FALSE,0.335,0.376,7,-8.329,0,0.0328,0.558,0.000104,0.172,0.268,121.225,4
44,308466,FALSE,0.465,0.742,0,-12.131,0,0.0511,0.11,0.89,0.0909,0.0322,123.009,4
0,173061,FALSE,0.843,0.709,11,-5.165,1,0.251,0.0103,0,0.106,0.655,146.951,4
46,164000,FALSE,0.795,0.511,7,-8.577,1,0.0415,0.298,0,0.149,0.113,119.908,4
0,155880,FALSE,0.175,0.196,5,-18.02,0,0.0326,0.959,0.823,0.209,0.151,49.891,4
0,238805,FALSE,0.761,0.525,11,-6.9,1,0.0944,0.44,6.70E-06,0.0921,0.531,80.87,4
0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4
8,146120,FALSE,0.625,0.505,6,-14.637,0,0.321,0.222,0.00214,0.23,0.657,143.256,4
56,175721,FALSE,0.587,0.963,0,0.366,0,0.0552,0.0656,0,0.27,0.491,127.842,4
48,192142,FALSE,0.659,0.593,0,-6.814,0,0.0456,0.0427,2.17E-06,0.0689,0.47,84.945,4
64,272665,FALSE,0.408,0.953,7,-3.883,1,0.226,0.00532,0,0.338,0.291,177.94,4
49,159820,FALSE,0.534,0.26,1,-12.406,1,0.0319,0.834,0.00405,0.102,0.151,113.877,4
0,106053,FALSE,0.409,0.0964,10,-28,0,0.0373,0.993,0.87,0.124,0.379,101.231,4
41,126067,FALSE,0.734,0.51,4,-12.776,1,0.219,0.629,0.81,0.134,0.539,82.973,4
32,193957,TRUE,0.794,0.511,7,-8.758,0,0.411,0.273,0,0.202,0.324,109.912,4
39,170373,FALSE,0.517,0.381,8,-9.72,0,0.0343,0.357,0.909,0.106,0.305,109.954,3
39,236075,FALSE,0.56,0.269,0,-11.886,1,0.0351,0.811,0,0.166,0.172,128.652,4
28,395026,FALSE,0.348,0.275,4,-9.868,0,0.0746,0.919,2.55E-06,0.0477,0.326,168.763,4
60,215304,FALSE,0.583,0.452,11,-10.459,0,0.026,0.802,0.00632,0.143,0.327,79.999,4
34,236911,FALSE,0.596,0.521,0,-7.908,1,0.0307,0.0622,0,0.0891,0.343,134.024,4
23,230906,FALSE,0.632,0.21,6,-24.153,1,0.938,0.852,0,0.753,0.423,123.014,5
75,242280,FALSE,0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000142,0.425,0.478,112.49,4
1,172702,FALSE,0.659,0.733,8,-6.026,1,0.0671,0.00318,0,0.287,0.727,147.932,4
39,302653,FALSE,0.446,0.221,11,-17.759,0,0.0299,0.719,0.0458,0.116,0.24,73.662,4
73,347525,TRUE,0.618,0.793,0,-5.711,1,0.0601,0.204,0.0154,0.126,0.459,101.015,4
43,163124,TRUE,0.426,0.835,8,-7.72,1,0.0453,0.000195,0.766,0.105,0.0343,139.947,4
34,80085,FALSE,0.501,0.496,1,-7.5,1,0.121,0.384,0.694,0.191,0.575,167.977,4
45,216860,FALSE,0.403,0.929,11,-3.526,1,0.0592,0.0644,0.0219,0.294,0.518,100.069,4
44,243973,FALSE,0.658,0.714,9,-4.704,1,0.0396,0.406,0,0.16,0.87,160.043,4
29,185946,FALSE,0.855,0.667,8,-4.019,1,0.284,0.189,0,0.259,0.773,79.442,4
0,136058,FALSE,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87E-05,0.045,0.628,106,4
46,141600,FALSE,0.751,0.58,4,-9.927,1,0.0543,0.593,4.41E-06,0.733,0.954,200.137,4
54,100623,FALSE,0.802,0.294,1,-14.638,1,0.0836,0.747,0.00612,0.158,0.58,120.725,4
40,270016,FALSE,0.625,0.602,2,-6.07,1,0.0376,0.648,0,0.101,0.434,132.113,4
0,176124,TRUE,0.586,0.556,6,-7.639,1,0.0592,0.00655,0,0.0836,0.517,167.018,4
5,362706,FALSE,0.67,0.722,6,-8.619,1,0.0476,0.0159,0.884,0.102,0.105,132.998,4
25,257613,FALSE,0.628,0.447,2,-9.824,1,0.0266,0.485,5.65E-05,0.12,0.488,109.506,4
0,141586,FALSE,0.479,0.802,9,-9.03,1,0.0512,0.0117,0,0.333,0.625,148.658,4
63,254033,FALSE,0.717,0.624,1,-7.096,1,0.0381,0.0754,0.000762,0.0989,0.472,159.926,4
59,209626,FALSE,0.687,0.857,0,-6.31,0,0.034,0.0852,0,0.467,0.68,94.011,4
1,172342,FALSE,0.795,0.565,3,-4.457,0,0.0948,0.131,0,0.0802,0.55,87.925,4
24,51435,FALSE,0.342,0.0907,4,-25.054,1,0.0415,0.994,0.935,0.43,0.962,112.382,3
0,256760,FALSE,0.659,0.741,1,-4.354,0,0.0388,0.072,0,0.166,0.454,122.013,4
0,211546,FALSE,0.615,0.353,0,-7.899,1,0.0901,0.823,0,0.103,0.503,121.922,4
42,169756,FALSE,0.388,0.0569,0,-19.957,0,0.0614,0.935,0.932,0.109,0.163,189.937,4
0,192160,FALSE,0.54,0.63,10,-8.032,1,0.0494,0.217,0,0.111,0.321,85.648,4
45,238177,FALSE,0.252,0.368,5,-9.718,1,0.0421,0.342,3.26E-06,0.203,0.4,180.841,3
0,468392,FALSE,0.582,0.549,4,-8.442,1,0.0441,0.0143,0.062,0.205,0.721,167.997,4
17,186666,FALSE,0.785,0.671,10,-7.913,1,0.15,0.019,0.748,0.203,0.601,122.966,4
52,218786,FALSE,0.575,0.604,7,-7.223,1,0.0452,0.015,0,0.0725,0.517,74.974,4
19,151261,TRUE,0.769,0.745,6,-6.146,1,0.0469,0.0446,0.764,0.426,0.532,122.986,4
18,371093,FALSE,0.668,0.878,8,-10.217,1,0.0476,0.0156,0.68,0.096,0.654,129.013,4
58,361706,FALSE,0.422,0.859,9,-6.778,1,0.0757,0.0183,0.000673,0.209,0.203,120.078,3
55,318333,FALSE,0.735,0.355,9,-19.032,0,0.0387,0.656,0.094,0.119,0.724,93.553,4
42,416186,FALSE,0.566,0.939,7,-6.289,1,0.0862,0.00173,0.0075,0.106,0.346,100.011,4
0,236167,FALSE,0.235,0.0448,7,-26.261,1,0.0572,0.995,0.83,0.107,0.0236,67.675,4
0,180247,TRUE,0.652,0.66,1,-5.319,1,0.0364,0.000724,0.000963,0.134,0.255,104.991,3
6,398749,FALSE,0.169,0.933,1,-3.981,1,0.113,1.53E-05,0.00436,0.176,0.0394,119.919,4
0,245106,FALSE,0.588,0.847,8,-4.164,1,0.0705,0.0601,0,0.307,0.662,120.041,4
75,193893,TRUE,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59E-06,0.0543,0.607,132.078,4
0,213000,TRUE,0.498,0.946,2,-4.792,1,0.0602,0.000121,2.53E-05,0.359,0.31,106.276,4
0,214071,FALSE,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4
0,273671,TRUE,0.173,0.996,4,-5.615,0,0.235,0.000486,1.80E-05,0.329,0.0322,124.63,3
44,179439,FALSE,0.601,0.0971,11,-20.043,0,0.0373,0.984,0.91,0.0931,0.15,107.003,4
32,234786,FALSE,0.728,0.625,4,-9.571,1,0.0294,0.0865,0.0108,0.068,0.568,112.305,4
64,209453,FALSE,0.589,0.716,2,-5.651,0,0.145,0.354,0,0.109,0.327,84.384,4
67,279429,FALSE,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903,4
0,241240,FALSE,0.513,0.486,5,-6.8,1,0.0784,0.345,0,0.0855,0.562,148.372,4
50,229394,FALSE,0.444,0.637,11,-3.73,0,0.0361,0.17,0,0.112,0.23,79.821,4
12,202840,FALSE,0.722,0.523,0,-14.21,1,0.0568,0.861,0.845,0.0915,0.127,129.957,4
0,185453,FALSE,0.523,0.448,2,-13.53,1,0.0593,0.442,0,0.111,0.351,134.511,4
0,167533,FALSE,0.268,0.357,0,-10.928,1,0.0425,0.959,3.23E-06,0.117,0.186,129.711,3
18,189985,FALSE,0.702,0.352,6,-5.366,1,0.0354,0.729,0,0.0889,0.547,124.158,4
1,213666,FALSE,0.796,0.646,11,-3.925,0,0.158,0.0744,0,0.127,0.663,180.03,4
65,265584,FALSE,0.533,0.456,2,-6.392,1,0.0265,0.703,0,0.18,0.289,136.117,4
24,239725,FALSE,0.144,0.939,4,-4.737,1,0.0889,7.77E-06,0.00108,0.116,0.324,161.342,3
22,176901,FALSE,0.547,0.456,0,-10.774,1,0.182,0.0623,0,0.276,0.305,88.819,4
0,150200,FALSE,0.597,0.97,4,-6.303,1,0.159,0.00279,1.36E-05,0.354,0.352,121.971,4
60,187269,FALSE,0.774,0.687,9,-9.994,1,0.0744,0.116,0.0012,0.129,0.791,98.993,4
12,57746,FALSE,0.778,0.932,2,-9.185,1,0.0859,0.000658,0.873,0.0472,0.439,135.259,4
39,173035,FALSE,0.711,0.623,11,-8.451,1,0.0408,0.669,0,0.0667,0.703,148.077,4
28,191580,FALSE,0.586,0.556,2,-11.042,1,0.345,0.111,0,0.121,0.522,80.949,4
21,190066,FALSE,0.853,0.607,9,-7.932,1,0.138,0.00186,0.00339,0.0897,0.187,104.984,4
0,232000,FALSE,0.176,0.75,1,-16.664,1,0.167,0.123,0.914,0.109,0.0378,93.225,4
48,243333,FALSE,0.383,0.944,1,-5.552,0,0.154,0.00105,9.64E-05,0.282,0.332,150.577,4
50,167979,TRUE,0.786,0.798,7,-6.777,1,0.268,0.0579,0,0.247,0.714,89.997,4
32,193600,FALSE,0.295,0.402,6,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,4
31,462889,FALSE,0.423,0.423,7,-7.146,1,0.0539,0.968,3.19E-06,0.12,0.304,144.14,4
25,187817,FALSE,0.432,0.133,8,-15.622,1,0.0648,0.981,0.581,0.0859,0.196,139.908,4
52,181724,FALSE,0.409,0.924,1,-2.645,1,0.0484,0.00233,0.06,0.0989,0.194,173.999,4
63,232155,TRUE,0.786,0.357,2,-7.735,0,0.0372,0.0695,8.37E-05,0.11,0.524,108.946,4
38,240618,FALSE,0.761,0.0685,2,-16.678,1,0.0407,0.993,0.928,0.155,0.0764,119.972,4
50,308191,FALSE,0.322,0.394,4,-12.798,0,0.0335,0.364,0.000282,0.163,0.192,78.513,4
0,226880,FALSE,0.226,0.19,2,-15.303,0,0.0423,0.194,0.544,0.1,0.063,48.443,4
1,395093,FALSE,0.421,0.871,11,-9.193,1,0.0351,0.00608,0.411,0.19,0.384,102.383,4
17,269791,FALSE,0.828,0.882,11,-6.912,1,0.0533,0.00124,0.0233,0.195,0.847,123.998,4
17,178700,FALSE,0.529,0.319,6,-5.518,0,0.0407,0.804,0.75,0.243,0.615,136.395,4
7,363708,FALSE,0.654,0.882,4,-10.284,1,0.0483,0.00374,0.861,0.367,0.834,130.014,4
42,207642,FALSE,0.697,0.38,0,-10.262,1,0.126,0.374,1.51E-06,0.308,0.543,139.833,4
24,166826,FALSE,0.345,0.158,4,-20.679,1,0.051,0.983,0.227,0.72,0.0448,80.819,4
49,169573,TRUE,0.497,0.587,5,-6.097,1,0.034,0.475,0,0.172,0.391,150.104,4
22,92306,FALSE,0.635,0.326,5,-10.735,1,0.0364,0.0236,0.699,0.245,0.231,94.926,4
0,249626,FALSE,0.52,0.775,0,-5.803,1,0.0348,0.034,0,0.364,0.383,136.02,4
1,234266,FALSE,0.288,0.955,7,-4.424,1,0.171,4.65E-05,0.139,0.394,0.0916,108.423,3
50,333023,FALSE,0.352,0.91,1,-5.193,0,0.0821,8.71E-05,0.009,0.0463,0.129,164.213,4
16,249493,FALSE,0.548,0.999,0,-4.937,1,0.0947,0.0501,0.0128,0.978,0.0878,145,4
36,243569,FALSE,0.56,0.84,5,-7.984,0,0.0389,0.000907,0.133,0.152,0.127,126.24,4
52,186845,FALSE,0.733,0.406,9,-9.351,1,0.0808,0.434,0,0.115,0.47,148.959,4
0,316920,FALSE,0.424,0.239,3,-10.601,1,0.0309,0.658,1.73E-05,0.0951,0.0697,141.88,4
35,211069,TRUE,0.232,0.966,9,-6.071,1,0.11,3.17E-05,0.00231,0.182,0.209,142.52,3
29,185453,FALSE,0.755,0.559,0,-7.632,1,0.0413,0.71,0,0.0709,0.936,148.953,4
0,318586,FALSE,0.351,0.827,6,-5.351,1,0.0412,0.000222,0.000118,0.0755,0.145,105.463,4
40,178588,FALSE,0.485,0.939,0,-3.964,0,0.0887,0.483,0,0.867,0.666,97.531,4
62,222737,FALSE,0.576,0.798,9,-6.691,0,0.0351,0.125,0.134,0.137,0.399,146.8,4
29,315893,FALSE,0.337,0.722,6,-11.384,1,0.0478,0.0352,0.052,0.101,0.28,149.103,4
46,204413,FALSE,0.606,0.74,8,-5.401,1,0.056,0.131,0,0.0797,0.485,132.582,4
73,202173,FALSE,0.612,0.921,7,-2.882,1,0.085,0.0183,0,0.0576,0.446,139.988,4
6,322120,FALSE,0.094,0.152,7,-23.682,1,0.0422,0.636,0.945,0.115,0.0357,86.377,1
63,190000,FALSE,0.715,0.863,2,-2.539,0,0.063,0.62,6.32E-05,0.0972,0.828,99.981,4
0,155413,FALSE,0.832,0.662,3,-6.707,0,0.403,0.248,0,0.067,0.867,99.921,4
72,222093,FALSE,0.405,0.94,1,-3.103,0,0.0844,0.000102,2.79E-05,0.719,0.24,143.126,4
59,156266,TRUE,0.623,0.871,0,-2.403,1,0.239,0.0465,0,0.111,0.653,150.079,4
27,267533,FALSE,0.521,0.463,2,-9.802,1,0.0269,0.389,0.0592,0.0926,0.467,92.73,4
48,196440,FALSE,0.617,0.675,9,-4.898,1,0.0241,0.619,0.884,0.38,0.335,110.066,4
47,184258,FALSE,0.616,0.643,6,-5.857,0,0.0648,0.38,0,0.121,0.323,150.003,3
17,216893,FALSE,0.718,0.73,1,-11.053,1,0.512,0.447,0,0.0711,0.932,120.145,4
22,380400,FALSE,0.794,0.668,4,-5.947,0,0.0305,0.0159,0.000118,0.104,0.329,105.037,4
74,211000,FALSE,0.935,0.479,11,-10.981,0,0.306,0.107,5.25E-05,0.118,0.773,123.644,4
52,100450,FALSE,0.885,0.301,7,-10.622,1,0.0482,0.73,0.107,0.359,0.488,122.025,4
23,152453,FALSE,0.394,0.798,6,-3.341,1,0.0519,0.000171,3.07E-06,0.226,0.564,90.894,4
26,190266,FALSE,0.48,0.925,6,-4.449,1,0.0538,1.80E-05,8.96E-06,0.14,0.46,150.014,4
70,240439,FALSE,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.40E-06,0.105,0.538,94.963,4
43,181935,FALSE,0.49,0.874,0,-6.142,1,0.0388,0.132,0.0544,0.194,0.627,155.023,4
66,232173,FALSE,0.537,0.656,11,-5.863,0,0.0411,0.0458,2.54E-06,0.112,0.45,141.873,4
38,274901,FALSE,0.514,0.262,5,-12.981,1,0.0363,0.824,0.000156,0.0686,0.382,120.894,4
29,329142,FALSE,0.501,0.994,1,-4.973,1,0.0564,0.00274,0.843,0.0953,0.465,140.017,4
61,269746,FALSE,0.773,0.363,4,-7.304,1,0.0383,0.814,0,0.103,0.774,119.994,4
77,204093,FALSE,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77E-05,0.149,0.223,77.213,4
0,180157,FALSE,0.666,0.942,1,-2.928,1,0.0689,0.0307,0,0.246,0.832,141.913,4
25,205048,TRUE,0.549,0.739,2,-5.287,1,0.263,0.136,0,0.0409,0.512,68.628,3
18,311146,FALSE,0.504,0.716,7,-7.122,0,0.0411,0.00534,0.00469,0.0867,0.0903,175.014,4
38,259738,FALSE,0.595,0.911,4,-4.462,0,0.0378,0.0538,2.41E-05,0.301,0.434,115.99,4
0,307440,FALSE,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4
36,216533,FALSE,0.366,0.97,1,-3.698,1,0.132,0.0107,0,0.427,0.682,196.863,4
41,203543,FALSE,0.548,0.829,9,-9.329,1,0.0337,0.51,0.0234,0.634,0.857,96.327,4
36,230586,FALSE,0.538,0.921,6,-3.315,1,0.0553,0.0237,4.89E-06,0.362,0.77,95.029,4
37,94600,FALSE,0.708,0.421,0,-11.385,1,0.0285,0.912,0,0.487,0.903,95.275,4
0,547880,FALSE,0.4,0.178,7,-16.76,1,0.0351,0.719,8.22E-06,0.3,0.209,120.152,4
50,261399,FALSE,0.53,0.787,1,-4.505,1,0.057,0.347,0,0.179,0.784,158.095,4
59,352246,FALSE,0.64,0.844,2,-8.412,0,0.0374,0.395,0.933,0.0827,0.364,119.042,4
0,264466,FALSE,0.664,0.973,0,-5.259,1,0.0432,0.0486,1.27E-05,0.365,0.933,131.747,4
23,194606,FALSE,0.613,0.955,1,-3.526,1,0.0498,0.0293,0.00341,0.382,0.38,150.029,4
0,244200,FALSE,0.49,0.295,5,-13.793,0,0.0335,0.905,0.155,0.697,0.141,135.113,4
48,117946,FALSE,0.189,0.993,4,-21.551,1,0.0522,0.119,0.948,0.802,0.00361,59.47,4
0,176609,TRUE,0.674,0.86,8,-3.318,1,0.0369,0.155,3.21E-06,0.359,0.771,122.975,4
33,150625,FALSE,0.75,0.939,4,-9.98,1,0.0704,0.746,0.763,0.0826,0.443,115.061,3
0,239373,FALSE,0.853,0.777,1,-4.025,0,0.0689,0.0972,0.000501,0.332,0.555,94.023,4
10,141333,FALSE,0.492,0.292,0,-11.851,1,0.041,0.946,0,0.587,0.647,167.968,4
51,233626,FALSE,0.381,0.334,7,-11.36,1,0.0271,0.202,0.000203,0.411,0.171,102.632,4
0,254401,FALSE,0.2,0.938,3,-5.112,0,0.0808,1.71E-05,0.927,0.347,0.212,114.962,3
16,348484,FALSE,0.267,0.823,3,-7.626,1,0.064,0.00131,0.00831,0.363,0.18,169.974,4
43,214440,FALSE,0.812,0.861,9,-9.642,1,0.0754,0.0153,0.108,0.313,0.952,123.514,4
0,216600,FALSE,0.817,0.446,0,-8.114,1,0.0344,0.431,0,0.0746,0.718,106.985,4
49,186458,FALSE,0.744,0.555,5,-7.92,0,0.11,0.226,0,0.262,0.853,149.909,4
57,164761,FALSE,0.697,0.766,7,-6.738,1,0.0501,0.0354,8.54E-06,0.103,0.564,125.908,4
16,59760,FALSE,0.56,0.247,2,-13.534,1,0.0601,0.924,0.957,0.0918,0.69,147.246,4
41,218760,FALSE,0.759,0.53,6,-11.286,1,0.0708,0.546,9.44E-06,0.131,0.522,144.005,4
28,249573,FALSE,0.453,0.65,7,-4.508,1,0.0271,0.00251,0,0.158,0.225,152.133,3
0,217213,FALSE,0.452,0.819,2,-4.394,1,0.0863,0.175,0.69,0.224,0.423,124.649,4
41,125380,FALSE,0.688,0.428,2,-11.998,1,0.0477,0.468,0.938,0.0929,0.312,94.111,4
15,198067,FALSE,0.451,0.981,7,-4.208,1,0.0857,0.000294,0.0308,0.318,0.325,116.231,4
58,225426,FALSE,0.384,0.585,1,-5.588,1,0.0311,0.0591,1.77E-06,0.116,0.252,82.378,4
0,190733,FALSE,0.693,0.767,6,-6.822,1,0.0544,0.0255,4.50E-06,0.158,0.204,123.014,4
0,308373,FALSE,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99E-06,0.156,0.963,127.488,4
37,219244,FALSE,0.543,0.838,9,-2.753,0,0.0532,4.04E-05,0.000391,0.328,0.568,126.032,4
45,232893,FALSE,0.567,0.885,8,-4.507,1,0.0962,0.0962,0.000124,0.283,0.294,90.962,4
8,408706,FALSE,0.705,0.797,2,-6.962,1,0.0285,6.13E-05,0.0104,0.32,0.77,127.996,4
49,408063,FALSE,0.437,0.597,4,-7.266,1,0.0361,0.297,0,0.146,0.204,77.459,4
22,166640,FALSE,0.722,0.408,4,-9.948,0,0.0358,0.979,0.000125,0.173,0.739,110.901,4
6,525745,FALSE,0.283,0.282,9,-15.375,0,0.0307,0.163,0.693,0.107,0.118,84.621,4
26,236293,TRUE,0.518,0.816,6,-5.092,1,0.164,0.0061,0.00197,0.212,0.534,121.356,4
53,156042,FALSE,0.757,0.956,10,-3.277,0,0.131,0.0221,0.00012,0.227,0.627,104.921,3
34,183653,FALSE,0.711,0.272,6,-14.356,0,0.102,0.939,0.647,0.08,0.231,78.008,4
51,254500,TRUE,0.531,0.938,4,-6.493,0,0.122,0.00388,0.00113,0.145,0.242,139.954,4
18,272826,FALSE,0.497,0.359,7,-14.729,0,0.0366,0.755,0.00264,0.0876,0.266,140.29,4
0,636346,FALSE,0.325,0.15,2,-24.599,1,0.172,0.961,0.607,0.657,0.174,90.284,4
47,395480,FALSE,0.683,0.83,2,-14.398,1,0.251,0.0175,0.843,0.0919,0.576,200.14,4
42,129266,FALSE,0.5,0.523,7,-6.86,1,0.0338,0.369,0,0.159,0.655,111.958,3
0,212080,FALSE,0.671,0.801,10,-3.366,1,0.0322,0.247,0,0.328,0.473,127.994,4
4,164000,FALSE,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4
43,286466,FALSE,0.326,0.871,8,-3.626,1,0.0552,0.000111,0,0.281,0.39,150.172,4
40,184947,TRUE,0.769,0.847,3,-1.798,1,0.201,0.476,0,0.193,0.865,160.058,4
